v,x_minus,x_plus
0.09247078464106845,-0.18653661515394312,0.18337357012133396
0.09374791318864775,-0.18915827627740647,0.18586234334808732
0.09502504173622706,-0.19178182706647934,0.18834933445793267
0.09630217028380636,-0.19440729481599062,0.19083452061305733
0.09757929883138565,-0.19703470688540464,0.19331787903260667
0.09885642737896495,-0.19966409069980204,0.19579938699335137
0.10013355592654424,-0.20229547375086554,0.1982790218303503
0.10141068447412355,-0.20492888359787073,0.20075676093761038
0.10268781302170285,-0.20756434786868108,0.20323258176874184
0.10396494156928214,-0.21020189426074862,0.20570646183761024
0.10524207011686144,-0.21284155054211915,0.2081783787189841
0.10651919866444075,-0.2154833445524426,0.2106483100491788
0.10779632721202004,-0.21812730420398882,0.2131162335266966
0.10907345575959934,-0.22077345748266844,0.21558212691286235
0.11035058430717865,-0.22342183244905883,0.2180459680324551
0.11162771285475794,-0.2260724572394361,0.22050773477433624
0.11290484140233724,-0.2287253600668119,0.22296740509207258
0.11418196994991654,-0.2313805692219764,0.22542495700455611
0.11545909849749583,-0.23403811307454633,0.2278803685966189
0.11673622704507514,-0.23669802007401955,0.23033361801964417
0.11801335559265444,-0.23936031875083455,0.23278468349217313
0.11929048414023373,-0.24202503771743658,0.23523354330050694
0.12056761268781303,-0.24469220566934952,0.23768017579930542
0.12184474123539234,-0.24736185138625377,0.24012455941217997
0.12312186978297163,-0.25003400373307044,0.24256667263228354
0.12439899833055093,-0.2527086916610519,0.24500649402289526
0.12567612687813023,-0.25538594420887833,0.2474440022180006
0.1269532554257095,-0.2580657905037611,0.24987917592286774
0.12823038397328884,-0.26074825976255284,0.252311993914619
0.12950751252086812,-0.2634333812928631,0.2547424350427971
0.13078464106844742,-0.2661211844941823,0.25717047822992833
0.13206176961602673,-0.2688116988590114,0.2595961024720798
0.13333889816360603,-0.2715049539739986,0.2620192868394126
0.13461602671118533,-0.27420097952108347,0.26444001047673027
0.1358931552587646,-0.27689980527864777,0.26685825260402246
0.1371702838063439,-0.2796014611226742,0.26927399251700446
0.13844741235392322,-0.28230597702791105,0.271687209587651
0.13972454090150252,-0.2850133830690458,0.2740978832647261
0.14100166944908182,-0.28772370942188535,0.27650599307430795
0.1422787979966611,-0.2904369863645439,0.2789115186203088
0.14355592654424043,-0.29315324427863915,0.28131443958499025
0.1448330550918197,-0.29587251365049516,0.2837147357294733
0.146110183639399,-0.29859482507235463,0.2861123868942447
0.14738731218697831,-0.3013202092435977,0.28850737299965623
0.1486644407345576,-0.3040486969719699,0.29089967404642153
0.14994156928213692,-0.30678031917481824,0.29328927011610656
0.1512186978297162,-0.30951510688033473,0.29567614137161485
0.1524958263772955,-0.3122530912288099,0.298060268057669
0.1537729549248748,-0.3149943034738934,0.30044163050128636
0.1550500834724541,-0.31773877498386416,0.30282020911224955
0.1563272120200334,-0.320486537242909,0.30519598438357276
0.1576043405676127,-0.3232376218524103,0.30756893689196185
0.15888146911519202,-0.32599206053224283,0.309939047298271
0.1601585976627713,-0.32874988512207887,0.31230629634795215
0.1614357262103506,-0.3315111275827042,0.3146706648715018
0.1627128547579299,-0.3342758199973415,0.31703213378490036
0.1639899833055092,-0.3370439945729851,0.3193906840900478
0.16526711185308848,-0.3398156836417438,0.32174629687519396
0.1665442404006678,-0.34259091966219474,0.32409895331536365
0.1678213689482471,-0.3453697352207461,0.32644863467277596
0.1690984974958264,-0.34815216303301033,0.32879532229725916
0.1703756260434057,-0.35093823594518747,0.33113899762666044
0.171652754590985,-0.35372798693545865,0.3334796421872497
0.17292988313856428,-0.35652144911538985,0.33581723759411874
0.17420701168614358,-0.3593186557313464,0.33815176555157517
0.17548414023372289,-0.3621196401659179,0.3404832078535309
0.1767612687813022,-0.3649244359393541,0.3428115463838853
0.1780383973288815,-0.3677330767110115,0.3451367631169033
0.1793155258764608,-0.37054559628081146,0.3474588401175883
0.18059265442404007,-0.3733620285907087,0.34977775954204965
0.18186978297161938,-0.3761824077261721,0.35209350363786474
0.18314691151919868,-0.37900676791767585,0.35440605474443587
0.18442404006677798,-0.38183514354220344,0.356715395293342
0.1857011686143573,-0.38466756912476263,0.3590215078086852
0.1869782971619366,-0.3875040793399123,0.3613243749074312
0.18825542570951587,-0.39034470901330187,0.36362397929974527
0.18953255425709517,-0.39318949312322254,0.3659203037893231
0.19080968280467447,-0.39603846680217086,0.3682133312737149
0.19208681135225378,-0.39889166533842535,0.3705030447446457
0.19336393989983308,-0.4017491241776349,0.3727894272883296
0.19464106844741239,-0.40461087892442094,0.37507246208577855
0.19591819699499166,-0.40747696534399175,0.3773521324131063
0.19719532554257097,-0.41034741936377095,0.37962842164182664
0.19847245409015027,-0.41322227707503795,0.38190131323914633
0.19974958263772957,-0.41610157473458326,0.3841707907682527
0.20102671118530888,-0.41898534876637655,0.38643683788859595
0.20230383973288815,-0.42187363576324866,0.3886994383561662
0.20358096828046746,-0.42476647248858823,0.3909585760237648
0.20485809682804676,-0.4276638958780515,0.39321423484127094
0.20613522537562606,-0.4305659430412873,0.39546639885590207
0.20741235392320537,-0.433472651263676,0.39771505221246983
0.20868948247078467,-0.4363840580080837,0.3999601791536301
0.20996661101836395,-0.43930020091663047,0.4022017640201275
0.21124373956594325,-0.44222111781247486,0.4044397912510357
0.21252086811352255,-0.44514684670161225,0.4066742453839908
0.21379799666110186,-0.44807742577469,0.4089051110554205
0.21507512520868116,-0.4510128934088372,0.41113237300076777
0.21635225375626047,-0.45395328816951064,0.4133560160547085
0.21762938230383974,-0.4568986488123572,0.415576025151365
0.21890651085141904,-0.4598490142850916,0.4177923853245131
0.22018363939899835,-0.4628044237293914,0.4200050817077848
0.22146076794657765,-0.46576491648280793,0.42221409953486444
0.22273789649415696,-0.4687305320806947,0.4244194241396816
